,symbol,quantity,price,trade_type,timestamp,strike,expiry,option_type,implied_vol
730,SPY,-15.547360482118439,602.5499877929688,stock,2024-11-29,,,,
731,SPY,37.42434916462399,602.5499877929688,stock,2024-12-02,,,,
732,SPY,-36.16307671121723,603.6300048828125,stock,2024-12-03,,,,
733,SPY,34.91166095042465,603.9099731445312,stock,2024-12-04,,,,
734,SPY,-32.866919213754414,607.6599731445312,stock,2024-12-05,,,,
735,SPY,32.86748157692773,606.6599731445312,stock,2024-12-06,,,,
736,SPY,-26.554700352102685,607.8099975585938,stock,2024-12-09,,,,
737,SPY,28.922227943177603,604.6799926757812,stock,2024-12-10,,,,
738,SPY,-31.629941586746366,602.7999877929688,stock,2024-12-11,,,,
739,SPY,35.861035209282605,607.4600219726562,stock,2024-12-12,,,,
740,SPY,-34.51408823039819,604.3300170898438,stock,2024-12-13,,,,
741,SPY,-1.0,0.545,option,2024-12-13,580.0,2024-12-27,put,0.10665396721058407
742,SPY,-2.2484580342375438,604.2100219726562,stock,2024-12-13,,,,
743,SPY,-1.0,1.8450000000000002,option,2024-12-13,580.0,2025-01-10,put,0.10665396721058407
744,SPY,-7.338120553519478,604.2100219726562,stock,2024-12-13,,,,
745,SPY,50.56917270401411,604.2100219726562,stock,2024-12-16,,,,
746,SPY,-48.42841779119862,606.7899780273438,stock,2024-12-17,,,,
747,SPY,-13.941811703928899,604.2899780273438,stock,2024-12-18,,,,
748,SPY,14.944083561803804,586.280029296875,stock,2024-12-19,,,,
749,SPY,22.34160163232275,586.0999755859375,stock,2024-12-20,,,,
750,SPY,-0.04348420901068728,591.1500244140625,stock,2024-12-23,,,,
751,SPY,9.88669566581123,594.6900024414062,stock,2024-12-24,,,,
752,SPY,-9.397467775265099,601.2999877929688,stock,2024-12-25,,,,
753,SPY,9.871836484402335,601.2999877929688,stock,2024-12-26,,,,
754,SPY,-15.472792303407623,601.3400268554688,stock,2024-12-27,,,,
755,SPY,-1.0,0.875,option,2024-12-27,571.0,2025-01-10,put,0.12417650139836425
756,SPY,-4.116215729087269,595.010009765625,stock,2024-12-27,,,,
757,SPY,-1.0,2.3049999999999997,option,2024-12-27,571.0,2025-01-24,put,0.12417650139836425
758,SPY,-10.39430919586617,595.010009765625,stock,2024-12-27,,,,
759,SPY,-1.0,4.895,option,2024-12-27,571.0,2025-02-21,put,0.12417650139836425
760,SPY,-17.509188543408104,595.010009765625,stock,2024-12-27,,,,
761,SPY,24.3188840809079,595.010009765625,stock,2024-12-30,,,,
762,SPY,-35.83294297364342,588.219970703125,stock,2024-12-31,,,,
763,SPY,38.26943189047162,586.0800170898438,stock,2025-01-01,,,,
